hour,day_of_week,is_weekend,is_festival,weather,zone_type,is_lunch_time,is_dinner_time,distance_km,estimated_time_min,app_name,expected_payout,fuel_cost,time_cost,net_profit,best_app
21,2,0,0,fog,normal,0,1,6.5,31,Blinkit,105.98,32.5,46.5,26.98,Zomato
9,3,0,0,fog,busy,0,0,1.1,15,Zomato,53.64,5.5,22.5,25.64,Blinkit
14,3,0,0,rain,normal,1,0,4.3,28,Swiggy,124.61,21.5,42.0,61.11,Zomato
0,5,1,0,clear,low,0,0,12.6,27,Blinkit,165.99,63.0,40.5,62.49,Swiggy
23,6,1,0,clear,low,0,0,14.1,15,Blinkit,180.97,70.5,22.5,87.97,Swiggy
8,4,0,0,clear,low,0,0,15.0,21,Blinkit,189.99,75.0,31.5,83.49,Blinkit
10,1,0,0,fog,normal,0,0,5.1,27,Swiggy,93.02,25.5,40.5,27.02,Zomato
21,3,0,0,rain,low,0,1,13.2,29,Blinkit,207.03,66.0,43.5,97.53,Swiggy
19,2,0,0,fog,busy,0,1,0.7,33,Zomato,66.77,3.5,49.5,13.77,Blinkit
23,5,1,0,clear,busy,0,0,1.5,39,Zomato,63.36,7.5,58.5,-2.64,Blinkit
18,1,0,0,rain,normal,0,0,4.2,25,Zomato,123.52,21.0,37.5,65.02,Swiggy
23,6,1,0,fog,low,0,0,14.8,20,Blinkit,182.96,74.0,30.0,78.96,Swiggy
17,6,1,0,clear,busy,0,0,0.5,25,Zomato,51.53,2.5,37.5,11.53,Blinkit
22,0,0,0,fog,busy,0,1,1.6,42,Swiggy,59.48,8.0,63.0,-11.52,Blinkit
22,4,0,0,clear,low,0,1,14.3,23,Blinkit,183.0,71.5,34.5,77.0,Blinkit
21,6,1,0,rain,busy,0,1,1.6,25,Zomato,117.47,8.0,37.5,71.97,Swiggy
20,6,1,0,clear,busy,0,1,1.3,23,Zomato,78.95,6.5,34.5,37.95,Swiggy
23,3,0,0,fog,normal,0,0,6.4,15,Blinkit,104.9,32.0,22.5,50.4,Zomato
18,4,0,0,clear,normal,0,0,6.5,49,Blinkit,110.95,32.5,73.5,4.95,Zomato
20,6,1,0,fog,normal,0,1,4.8,19,Swiggy,102.92,24.0,28.5,50.42,Swiggy
22,5,1,0,fog,low,0,1,14.5,21,Blinkit,179.97,72.5,31.5,75.97,Swiggy
20,5,1,0,rain,normal,0,1,3.2,40,Zomato,130.83,16.0,60.0,54.83,Swiggy
17,5,1,0,rain,normal,0,0,7.5,26,Blinkit,156.63,37.5,39.0,80.13,Swiggy
17,4,0,0,clear,low,0,0,12.6,36,Blinkit,165.96,63.0,54.0,48.96,Blinkit
18,0,0,0,clear,busy,0,0,1.8,19,Swiggy,66.88,9.0,28.5,29.38,Blinkit
19,3,0,0,fog,low,0,1,13.1,19,Blinkit,165.97,65.5,28.5,71.97,Blinkit
19,4,0,0,clear,normal,0,1,2.8,12,Zomato,91.53,14.0,18.0,59.53,Zomato
22,5,1,0,clear,busy,0,1,1.0,16,Zomato,75.31,5.0,24.0,46.31,Swiggy
17,2,0,0,rain,low,0,0,14.3,27,Blinkit,218.0,71.5,40.5,106.0,Swiggy
8,6,1,0,fog,busy,0,0,0.8,25,Zomato,50.15,4.0,37.5,8.65,Blinkit
22,6,1,0,clear,busy,0,1,0.5,24,Zomato,69.54,2.5,36.0,31.04,Swiggy
17,0,0,0,rain,busy,0,0,1.9,26,Swiggy,102.99,9.5,39.0,54.49,Blinkit
17,6,1,0,clear,busy,0,0,0.9,38,Zomato,56.14,4.5,57.0,-5.36,Blinkit
9,3,0,0,rain,low,0,0,13.6,20,Blinkit,211.03,68.0,30.0,113.03,Swiggy
21,0,0,0,clear,low,0,1,14.2,37,Blinkit,182.03,71.0,55.5,55.53,Blinkit
17,5,1,0,clear,normal,0,0,4.9,20,Swiggy,108.92,24.5,30.0,54.42,Swiggy
23,0,0,0,clear,normal,0,0,4.6,41,Swiggy,92.65,23.0,61.5,8.15,Zomato
23,0,0,0,fog,normal,0,0,5.2,39,Swiggy,94.19,26.0,58.5,9.69,Zomato
14,5,1,0,clear,busy,1,0,1.3,16,Zomato,78.96,6.5,24.0,48.46,Zomato
17,1,0,0,clear,normal,0,0,3.8,20,Zomato,84.18,19.0,30.0,35.18,Zomato
17,5,1,0,clear,busy,0,0,0.9,11,Zomato,56.11,4.5,16.5,35.11,Blinkit
22,4,0,0,rain,normal,0,1,4.7,34,Swiggy,128.76,23.5,51.0,54.26,Swiggy
14,5,1,0,clear,normal,1,0,5.7,33,Swiggy,117.42,28.5,49.5,39.42,Zomato
22,3,0,0,clear,low,0,1,14.3,18,Blinkit,183.0,71.5,27.0,84.5,Blinkit
19,0,0,0,clear,normal,0,1,6.4,32,Blinkit,109.99,32.0,48.0,29.99,Zomato
18,3,0,0,clear,normal,0,0,6.3,15,Blinkit,108.93,31.5,22.5,54.93,Zomato
8,0,0,0,rain,busy,0,0,1.6,29,Zomato,99.48,8.0,43.5,47.98,Blinkit
23,4,0,0,clear,low,0,0,13.9,21,Blinkit,178.98,69.5,31.5,77.98,Blinkit
18,0,0,0,clear,low,0,0,14.5,15,Blinkit,184.97,72.5,22.5,89.97,Blinkit
21,2,0,0,clear,normal,0,1,7.6,23,Blinkit,122.72,38.0,34.5,50.22,Zomato
10,6,1,0,clear,normal,0,0,2.2,14,Zomato,67.19,11.0,21.0,35.19,Swiggy
10,1,0,0,fog,normal,0,0,5.6,16,Swiggy,98.44,28.0,24.0,46.44,Zomato
18,6,1,0,clear,normal,0,0,5.9,24,Swiggy,119.53,29.5,36.0,54.03,Swiggy
20,4,0,0,clear,busy,0,1,1.5,40,Swiggy,63.45,7.5,60.0,-4.05,Blinkit
19,5,1,0,fog,normal,0,1,8.0,16,Blinkit,121.92,40.0,24.0,57.92,Swiggy
22,1,0,0,clear,busy,0,1,1.5,17,Swiggy,63.41,7.5,25.5,30.41,Blinkit
11,3,0,0,clear,busy,0,0,1.3,22,Zomato,60.87,6.5,33.0,21.37,Blinkit
22,3,0,0,fog,normal,0,1,4.9,26,Swiggy,90.94,24.5,39.0,27.44,Zomato
20,1,0,0,rain,normal,0,1,3.9,26,Zomato,138.33,19.5,39.0,79.83,Swiggy
23,6,1,0,clear,low,0,0,14.2,16,Blinkit,182.04,71.0,24.0,87.04,Swiggy
14,3,0,0,fog,normal,1,0,4.6,25,Zomato,105.8,23.0,37.5,45.3,Zomato
17,2,0,0,fog,normal,0,0,4.5,29,Swiggy,86.6,22.5,43.5,20.6,Zomato
21,2,0,0,clear,low,0,1,11.3,49,Swiggy,154.96,56.5,73.5,24.96,Blinkit
21,5,1,0,clear,busy,0,1,0.8,40,Zomato,73.01,4.0,60.0,9.01,Swiggy
22,3,0,0,clear,low,0,1,12.6,17,Blinkit,165.97,63.0,25.5,77.47,Blinkit
18,2,0,0,clear,low,0,0,12.7,34,Blinkit,166.98,63.5,51.0,52.48,Blinkit
17,4,0,0,clear,normal,0,0,4.8,21,Swiggy,94.94,24.0,31.5,39.44,Zomato
13,3,0,0,clear,normal,1,0,7.7,15,Blinkit,123.86,38.5,22.5,62.86,Zomato
21,4,0,0,clear,normal,0,1,5.5,44,Swiggy,102.29,27.5,66.0,8.79,Zomato
23,3,0,0,clear,normal,0,0,6.2,27,Blinkit,107.75,31.0,40.5,36.25,Zomato
12,1,0,0,fog,low,1,0,14.2,33,Blinkit,177.04,71.0,49.5,56.54,Zomato
13,4,0,0,fog,normal,1,0,6.0,20,Swiggy,102.66,30.0,30.0,42.66,Zomato
23,2,0,0,clear,normal,0,0,4.6,42,Swiggy,92.72,23.0,63.0,6.72,Zomato
12,1,0,0,clear,busy,1,0,0.6,44,Zomato,70.65,3.0,66.0,1.65,Zomato
8,5,1,0,clear,normal,0,0,6.4,10,Blinkit,109.88,32.0,15.0,62.88,Swiggy
18,3,0,0,clear,low,0,0,14.6,37,Blinkit,186.05,73.0,55.5,57.55,Blinkit
20,2,0,0,fog,low,0,1,9.7,49,Swiggy,134.0,48.5,73.5,12.0,Blinkit
21,2,0,0,fog,normal,0,1,4.0,25,Swiggy,81.4,20.0,37.5,23.9,Zomato
19,6,1,0,clear,normal,0,1,5.1,41,Swiggy,111.09,25.5,61.5,24.09,Swiggy
23,1,0,0,fog,normal,0,0,6.4,14,Blinkit,104.88,32.0,21.0,51.88,Zomato
17,3,0,0,clear,busy,0,0,0.5,44,Zomato,51.51,2.5,66.0,-16.99,Blinkit
21,4,0,0,clear,normal,0,1,7.3,35,Blinkit,119.57,36.5,52.5,30.57,Zomato
23,0,0,0,clear,low,0,0,13.9,24,Blinkit,178.96,69.5,36.0,73.46,Blinkit
22,1,0,0,clear,normal,0,1,5.2,26,Swiggy,99.21,26.0,39.0,34.21,Zomato
20,5,1,0,clear,busy,0,1,0.9,20,Zomato,74.32,4.5,30.0,39.82,Swiggy
21,1,0,0,fog,normal,0,1,6.0,10,Blinkit,100.72,30.0,15.0,55.72,Zomato
13,3,0,0,clear,busy,1,0,1.0,34,Zomato,75.38,5.0,51.0,19.38,Zomato
21,2,0,0,clear,normal,0,1,5.0,38,Swiggy,97.08,25.0,57.0,15.08,Zomato
19,4,0,0,fog,busy,0,1,0.8,39,Zomato,68.14,4.0,58.5,5.64,Blinkit
17,4,0,0,fog,normal,0,0,5.5,29,Swiggy,97.39,27.5,43.5,26.39,Zomato
22,6,1,0,fog,busy,0,1,1.6,22,Swiggy,72.58,8.0,33.0,31.58,Swiggy
17,3,0,0,fog,low,0,0,13.3,25,Blinkit,168.01,66.5,37.5,64.01,Blinkit
22,3,0,0,clear,low,0,1,13.0,24,Blinkit,170.0,65.0,36.0,69.0,Blinkit
20,1,0,0,fog,low,0,1,15.0,32,Blinkit,184.98,75.0,48.0,61.98,Blinkit
9,4,0,0,fog,busy,0,0,1.4,19,Zomato,57.18,7.0,28.5,21.68,Blinkit
23,5,1,0,clear,busy,0,0,0.7,21,Zomato,53.92,3.5,31.5,18.92,Blinkit
23,1,0,0,fog,normal,0,0,4.7,21,Swiggy,88.73,23.5,31.5,33.73,Zomato
22,2,0,0,fog,busy,0,1,0.8,43,Zomato,68.03,4.0,64.5,-0.47,Blinkit
17,4,0,0,clear,busy,0,0,1.1,33,Zomato,58.68,5.5,49.5,3.68,Blinkit
21,2,0,0,clear,normal,0,1,5.6,24,Swiggy,103.37,28.0,36.0,39.37,Zomato
20,0,0,0,clear,normal,0,1,5.6,10,Swiggy,103.32,28.0,15.0,60.32,Zomato
21,1,0,0,clear,busy,0,1,0.7,27,Zomato,71.73,3.5,40.5,27.73,Blinkit
11,3,0,0,fog,normal,0,0,4.7,31,Swiggy,88.73,23.5,46.5,18.73,Zomato
21,2,0,0,fog,normal,0,1,5.2,43,Swiggy,94.1,26.0,64.5,3.6,Zomato
21,4,0,0,clear,normal,0,1,3.6,19,Zomato,100.08,18.0,28.5,53.58,Zomato
21,5,1,0,rain,normal,0,1,7.2,25,Blinkit,153.52,36.0,37.5,80.02,Swiggy
22,2,0,0,fog,normal,0,1,3.0,17,Zomato,88.61,15.0,25.5,48.11,Zomato
10,1,0,0,fog,busy,0,0,1.4,13,Zomato,57.14,7.0,19.5,30.64,Blinkit
21,1,0,0,clear,busy,0,1,1.0,30,Zomato,75.57,5.0,45.0,25.57,Blinkit
20,6,1,0,clear,busy,0,1,0.9,25,Zomato,74.27,4.5,37.5,32.27,Swiggy
21,0,0,0,rain,normal,0,1,7.3,11,Blinkit,154.49,36.5,16.5,101.49,Swiggy
18,0,0,0,clear,busy,0,0,1.5,28,Zomato,63.28,7.5,42.0,13.78,Blinkit
10,2,0,0,fog,normal,0,0,6.3,18,Blinkit,103.93,31.5,27.0,45.43,Zomato
22,2,0,0,fog,normal,0,1,4.6,34,Swiggy,87.68,23.0,51.0,13.68,Zomato
14,2,0,1,clear,normal,1,0,5.8,50,Swiggy,145.56,29.0,75.0,41.56,Zomato
10,5,1,0,fog,low,0,0,14.3,25,Blinkit,177.98,71.5,37.5,68.98,Swiggy
10,2,0,0,rain,low,0,0,13.4,22,Blinkit,209.05,67.0,33.0,109.05,Swiggy
17,3,0,0,fog,busy,0,0,0.7,23,Zomato,48.99,3.5,34.5,10.99,Blinkit
22,5,1,0,fog,normal,0,1,7.1,23,Blinkit,112.35,35.5,34.5,42.35,Swiggy
23,4,0,0,clear,normal,0,0,4.7,17,Swiggy,93.82,23.5,25.5,44.82,Zomato
12,1,0,0,fog,busy,1,0,1.7,33,Zomato,78.8,8.5,49.5,20.8,Zomato
8,3,0,0,clear,normal,0,0,6.0,26,Blinkit,105.72,30.0,39.0,36.72,Zomato
18,2,0,0,clear,low,0,0,14.5,24,Blinkit,185.0,72.5,36.0,76.5,Blinkit
19,0,0,0,clear,busy,0,1,0.8,37,Zomato,73.14,4.0,55.5,13.64,Blinkit
20,3,0,0,clear,low,0,1,12.7,34,Blinkit,166.98,63.5,51.0,52.48,Blinkit
21,4,0,0,fog,busy,0,1,1.2,43,Zomato,72.84,6.0,64.5,2.34,Blinkit
8,2,0,0,clear,busy,0,0,1.8,19,Swiggy,67.0,9.0,28.5,29.5,Blinkit
9,4,0,0,clear,low,0,0,13.7,27,Blinkit,177.04,68.5,40.5,68.04,Blinkit
23,2,0,0,fog,normal,0,0,5.3,28,Swiggy,95.16,26.5,42.0,26.66,Zomato
20,1,0,0,clear,busy,0,1,0.7,19,Zomato,71.97,3.5,28.5,39.97,Blinkit
9,0,0,0,fog,normal,0,0,5.0,20,Swiggy,92.08,25.0,30.0,37.08,Zomato
21,4,0,0,fog,low,0,1,12.9,30,Blinkit,164.0,64.5,45.0,54.5,Blinkit
18,5,1,0,clear,normal,0,0,5.2,27,Swiggy,112.09,26.0,40.5,45.59,Swiggy
12,5,1,0,clear,busy,1,0,1.1,23,Zomato,76.57,5.5,34.5,36.57,Zomato
23,6,1,0,clear,normal,0,0,4.7,16,Swiggy,106.75,23.5,24.0,59.25,Swiggy
22,0,0,0,clear,low,0,1,14.2,23,Blinkit,182.04,71.0,34.5,76.54,Blinkit
17,3,0,0,fog,normal,0,0,5.9,28,Swiggy,101.68,29.5,42.0,30.18,Zomato
22,2,0,0,clear,normal,0,1,6.4,12,Blinkit,109.9,32.0,18.0,59.9,Zomato
10,4,0,0,clear,low,0,0,12.9,18,Blinkit,168.96,64.5,27.0,77.46,Blinkit
11,3,0,0,fog,busy,0,0,0.8,33,Zomato,50.11,4.0,49.5,-3.39,Blinkit
21,2,0,0,clear,normal,0,1,5.5,39,Swiggy,102.32,27.5,58.5,16.32,Zomato
12,0,0,0,clear,normal,1,0,4.3,22,Zomato,107.46,21.5,33.0,52.96,Zomato
21,0,0,0,clear,busy,0,1,1.0,33,Zomato,75.39,5.0,49.5,20.89,Blinkit
21,6,1,0,fog,busy,0,1,1.2,34,Zomato,72.83,6.0,51.0,15.83,Swiggy
21,0,0,0,clear,normal,0,1,6.7,24,Blinkit,113.11,33.5,36.0,43.61,Zomato
10,0,0,0,rain,busy,0,0,1.1,29,Zomato,93.51,5.5,43.5,44.51,Blinkit
17,5,1,0,fog,busy,0,0,1.6,40,Zomato,59.52,8.0,60.0,-8.48,Blinkit
18,4,0,0,rain,busy,0,0,1.5,26,Zomato,98.35,7.5,39.0,51.85,Blinkit
9,0,0,0,clear,normal,0,0,2.3,15,Zomato,68.19,11.5,22.5,34.19,Zomato
20,4,0,0,clear,normal,0,1,4.8,22,Swiggy,94.82,24.0,33.0,37.82,Zomato
19,1,0,0,clear,low,0,1,12.7,27,Blinkit,166.96,63.5,40.5,62.96,Blinkit
19,6,1,0,fog,busy,0,1,0.6,33,Zomato,65.62,3.0,49.5,13.12,Swiggy
8,5,1,0,rain,busy,0,0,0.9,17,Zomato,91.23,4.5,25.5,61.23,Swiggy
11,2,0,0,fog,normal,0,0,6.3,30,Blinkit,103.9,31.5,45.0,27.4,Zomato
19,0,0,0,clear,normal,0,1,5.6,25,Swiggy,103.34,28.0,37.5,37.84,Zomato
21,1,0,0,clear,normal,0,1,6.3,25,Blinkit,108.85,31.5,37.5,39.85,Zomato
23,0,0,0,clear,busy,0,0,1.3,28,Zomato,61.0,6.5,42.0,12.5,Blinkit
20,5,1,0,clear,low,0,1,13.0,25,Blinkit,170.04,65.0,37.5,67.54,Swiggy
22,0,0,0,clear,normal,0,1,4.9,20,Swiggy,95.9,24.5,30.0,41.4,Zomato
17,4,0,0,clear,normal,0,0,5.7,15,Swiggy,104.4,28.5,22.5,53.4,Zomato
9,4,0,0,fog,busy,0,0,0.8,13,Zomato,50.12,4.0,19.5,26.62,Blinkit
21,2,0,0,fog,busy,0,1,1.2,29,Zomato,72.85,6.0,43.5,23.35,Blinkit
21,1,0,0,rain,low,0,1,12.7,41,Blinkit,202.03,63.5,61.5,77.03,Swiggy
17,0,0,0,fog,busy,0,0,1.3,23,Zomato,55.94,6.5,34.5,14.94,Blinkit
22,6,1,0,fog,busy,0,1,0.8,10,Zomato,68.13,4.0,15.0,49.13,Swiggy
18,5,1,0,clear,normal,0,0,5.6,33,Swiggy,116.37,28.0,49.5,38.87,Swiggy
19,2,0,0,clear,normal,0,1,5.3,24,Swiggy,100.18,26.5,36.0,37.68,Zomato
23,2,0,0,clear,normal,0,0,5.6,27,Swiggy,103.48,28.0,40.5,34.98,Zomato
22,2,0,0,rain,normal,0,1,5.7,24,Swiggy,139.48,28.5,36.0,74.98,Swiggy
23,1,0,0,clear,normal,0,0,5.0,11,Swiggy,97.0,25.0,16.5,55.5,Zomato
20,2,0,0,fog,normal,0,1,5.0,52,Swiggy,91.94,25.0,78.0,-11.06,Zomato
19,1,0,1,clear,normal,0,1,7.5,46,Blinkit,161.74,37.5,69.0,55.24,Zomato
17,5,1,0,clear,normal,0,0,5.2,19,Swiggy,112.14,26.0,28.5,57.64,Swiggy
23,4,0,0,clear,normal,0,0,5.7,22,Swiggy,104.47,28.5,33.0,42.97,Zomato
21,6,1,0,clear,normal,0,1,3.6,12,Zomato,100.07,18.0,18.0,64.07,Swiggy
23,4,0,0,clear,low,0,0,13.7,21,Blinkit,177.01,68.5,31.5,77.01,Blinkit
11,4,0,0,clear,busy,0,0,0.6,40,Zomato,52.64,3.0,60.0,-10.36,Blinkit
20,0,0,0,fog,normal,0,1,5.3,26,Swiggy,95.27,26.5,39.0,29.77,Zomato
18,4,0,0,fog,normal,0,0,4.3,24,Swiggy,84.54,21.5,36.0,27.04,Zomato
22,4,0,0,rain,normal,0,1,5.6,27,Swiggy,138.44,28.0,40.5,69.94,Swiggy
14,4,0,0,clear,busy,1,0,1.8,24,Zomato,84.8,9.0,36.0,39.8,Zomato
13,4,0,0,clear,normal,1,0,6.3,13,Swiggy,110.88,31.5,19.5,59.88,Zomato
17,6,1,0,clear,normal,0,0,2.1,23,Zomato,66.1,10.5,34.5,21.1,Swiggy
20,3,0,0,clear,normal,0,1,4.4,35,Swiggy,90.66,22.0,52.5,16.16,Zomato
23,4,0,0,clear,low,0,0,13.3,20,Blinkit,173.01,66.5,30.0,76.51,Blinkit
21,1,0,0,rain,normal,0,1,3.5,18,Zomato,134.0,17.5,27.0,89.5,Swiggy
23,3,0,0,fog,normal,0,0,2.3,24,Zomato,63.23,11.5,36.0,15.73,Zomato
23,0,0,0,clear,normal,0,0,5.0,38,Swiggy,96.97,25.0,57.0,14.97,Zomato
22,6,1,0,fog,low,0,1,14.8,22,Blinkit,182.97,74.0,33.0,75.97,Swiggy
21,1,0,0,clear,normal,0,1,2.4,16,Zomato,87.24,12.0,24.0,51.24,Zomato
17,2,0,0,clear,normal,0,0,2.4,39,Zomato,69.3,12.0,58.5,-1.2,Zomato
22,2,0,0,fog,normal,0,1,5.6,11,Swiggy,98.35,28.0,16.5,53.85,Zomato
10,5,1,0,clear,busy,0,0,1.4,16,Zomato,62.1,7.0,24.0,31.1,Blinkit
18,5,1,0,clear,normal,0,0,4.5,46,Swiggy,104.6,22.5,69.0,13.1,Swiggy
8,3,0,0,clear,low,0,0,13.3,17,Blinkit,173.01,66.5,25.5,81.01,Blinkit
21,2,0,0,clear,busy,0,1,1.2,39,Zomato,77.79,6.0,58.5,13.29,Blinkit
8,3,0,0,rain,normal,0,0,6.3,21,Swiggy,145.89,31.5,31.5,82.89,Swiggy
8,5,1,0,fog,normal,0,0,5.0,22,Swiggy,105.04,25.0,33.0,47.04,Swiggy
21,2,0,0,clear,low,0,1,14.0,24,Blinkit,180.05,70.0,36.0,74.05,Blinkit
21,2,0,0,clear,normal,0,1,7.8,10,Blinkit,124.93,39.0,15.0,70.93,Zomato
19,4,0,0,clear,normal,0,1,4.9,25,Swiggy,95.95,24.5,37.5,33.95,Zomato
11,3,0,0,clear,normal,0,0,5.5,29,Swiggy,102.35,27.5,43.5,31.35,Zomato
20,4,0,0,clear,normal,0,1,6.5,11,Blinkit,110.96,32.5,16.5,61.96,Zomato
21,2,0,0,clear,busy,0,1,1.6,33,Swiggy,64.59,8.0,49.5,7.09,Blinkit
22,5,1,0,clear,busy,0,1,1.3,28,Zomato,78.97,6.5,42.0,30.47,Swiggy
20,2,0,0,clear,low,0,1,14.6,17,Blinkit,186.05,73.0,25.5,87.55,Blinkit
10,1,0,0,clear,normal,0,0,4.6,16,Swiggy,92.73,23.0,24.0,45.73,Zomato
21,4,0,0,clear,busy,0,1,0.5,17,Zomato,69.52,2.5,25.5,41.52,Blinkit
8,5,1,0,fog,normal,0,0,7.0,16,Blinkit,111.38,35.0,24.0,52.38,Swiggy
21,0,0,0,clear,normal,0,1,5.6,18,Swiggy,103.4,28.0,27.0,48.4,Zomato
23,6,1,0,fog,busy,0,0,1.1,24,Zomato,53.59,5.5,36.0,12.09,Blinkit
19,6,1,0,fog,busy,0,1,0.6,28,Zomato,65.7,3.0,42.0,20.7,Swiggy
11,6,1,0,fog,busy,0,0,1.5,25,Zomato,58.41,7.5,37.5,13.41,Blinkit
22,5,1,0,fog,low,0,1,14.3,24,Blinkit,177.98,71.5,36.0,70.48,Swiggy
12,5,1,0,fog,low,1,0,14.3,37,Blinkit,178.03,71.5,55.5,51.03,Zomato
23,6,1,0,fog,busy,0,0,1.6,28,Zomato,59.51,8.0,42.0,9.51,Blinkit
9,0,0,0,rain,low,0,0,13.4,25,Blinkit,208.96,67.0,37.5,104.46,Swiggy
8,1,0,0,rain,normal,0,0,4.7,11,Swiggy,128.72,23.5,16.5,88.72,Swiggy
12,1,0,0,clear,normal,1,0,5.9,18,Swiggy,106.64,29.5,27.0,50.14,Zomato
17,4,0,0,fog,busy,0,0,1.7,43,Swiggy,60.64,8.5,64.5,-12.36,Blinkit
10,3,0,0,clear,normal,0,0,5.1,23,Swiggy,98.06,25.5,34.5,38.06,Zomato
20,6,1,0,clear,busy,0,1,1.5,15,Swiggy,76.44,7.5,22.5,46.44,Swiggy
20,2,0,0,fog,busy,0,1,0.7,36,Zomato,66.91,3.5,54.0,9.41,Blinkit
14,1,0,0,fog,busy,1,0,1.0,24,Zomato,70.39,5.0,36.0,29.39,Zomato
21,3,0,0,clear,busy,0,1,1.5,25,Swiggy,63.41,7.5,37.5,18.41,Blinkit
10,5,1,0,clear,low,0,0,14.8,17,Blinkit,187.96,74.0,25.5,88.46,Swiggy
15,5,1,0,fog,normal,0,0,7.8,18,Blinkit,119.86,39.0,27.0,53.86,Swiggy
20,3,0,1,rain,low,0,1,13.3,43,Blinkit,247.98,66.5,64.5,116.98,Zomato
20,6,1,0,clear,busy,0,1,1.3,36,Zomato,79.03,6.5,54.0,18.53,Swiggy
23,5,1,0,clear,normal,0,0,4.6,17,Swiggy,105.82,23.0,25.5,57.32,Swiggy
19,0,0,0,clear,normal,0,1,4.6,38,Swiggy,92.8,23.0,57.0,12.8,Zomato
20,5,1,0,fog,busy,0,1,1.9,30,Swiggy,75.97,9.5,45.0,21.47,Swiggy
13,5,1,0,fog,busy,1,0,0.7,27,Zomato,66.75,3.5,40.5,22.75,Zomato
17,6,1,0,rain,normal,0,0,5.2,28,Swiggy,147.15,26.0,42.0,79.15,Swiggy
17,4,0,0,fog,busy,0,0,0.8,28,Zomato,49.93,4.0,42.0,3.93,Blinkit
20,6,1,0,clear,low,0,1,13.0,31,Blinkit,170.02,65.0,46.5,58.52,Swiggy
22,1,0,0,clear,normal,0,1,6.1,15,Blinkit,106.81,30.5,22.5,53.81,Zomato
19,3,0,0,clear,busy,0,1,1.7,31,Swiggy,65.83,8.5,46.5,10.83,Blinkit
20,6,1,0,rain,normal,0,1,5.9,48,Swiggy,154.57,29.5,72.0,53.07,Swiggy
17,3,0,0,clear,busy,0,0,1.3,18,Zomato,61.03,6.5,27.0,27.53,Blinkit
22,5,1,0,clear,normal,0,1,3.6,19,Zomato,100.05,18.0,28.5,53.55,Swiggy
21,0,0,0,rain,busy,0,1,1.6,30,Zomato,117.54,8.0,45.0,64.54,Blinkit
8,1,0,0,fog,low,0,0,13.0,19,Blinkit,164.97,65.0,28.5,71.47,Blinkit
19,3,0,0,fog,busy,0,1,1.2,30,Zomato,72.91,6.0,45.0,21.91,Blinkit
20,0,0,0,clear,normal,0,1,5.4,36,Swiggy,101.23,27.0,54.0,20.23,Zomato
21,2,0,0,clear,normal,0,1,3.2,17,Zomato,95.8,16.0,25.5,54.3,Zomato
22,1,0,0,fog,busy,0,1,1.5,15,Swiggy,58.35,7.5,22.5,28.35,Blinkit
18,6,1,0,clear,busy,0,0,1.3,38,Zomato,61.05,6.5,57.0,-2.45,Blinkit
10,1,0,0,clear,normal,0,0,5.9,10,Swiggy,106.55,29.5,15.0,62.05,Zomato
17,4,0,0,fog,normal,0,0,5.2,21,Swiggy,94.07,26.0,31.5,36.57,Zomato
18,2,0,0,fog,normal,0,0,6.3,45,Blinkit,103.91,31.5,67.5,4.91,Zomato
20,4,0,0,clear,busy,0,1,1.3,39,Zomato,78.9,6.5,58.5,13.9,Blinkit
11,5,1,0,rain,normal,0,0,2.1,17,Zomato,100.99,10.5,25.5,64.99,Swiggy
9,6,1,0,fog,normal,0,0,6.1,19,Blinkit,101.71,30.5,28.5,42.71,Swiggy
22,6,1,0,clear,busy,0,1,0.9,20,Zomato,74.25,4.5,30.0,39.75,Swiggy
8,4,0,0,rain,busy,0,0,1.4,19,Zomato,97.06,7.0,28.5,61.56,Blinkit
18,4,0,0,fog,busy,0,0,1.6,39,Swiggy,59.46,8.0,58.5,-7.04,Blinkit
19,2,0,0,clear,normal,0,1,6.5,28,Blinkit,110.97,32.5,42.0,36.47,Zomato
11,2,0,0,fog,normal,0,0,5.8,13,Swiggy,100.46,29.0,19.5,51.96,Zomato
12,4,0,0,fog,busy,1,0,1.1,18,Zomato,71.74,5.5,27.0,39.24,Zomato
8,6,1,0,rain,normal,0,0,5.6,18,Swiggy,151.38,28.0,27.0,96.38,Swiggy
19,5,1,0,clear,normal,0,1,6.2,36,Blinkit,107.88,31.0,54.0,22.88,Swiggy
23,0,0,0,fog,normal,0,0,4.3,13,Swiggy,84.59,21.5,19.5,43.59,Zomato
18,6,1,0,clear,busy,0,0,1.4,29,Zomato,62.06,7.0,43.5,11.56,Blinkit
10,6,1,0,fog,normal,0,0,6.1,12,Blinkit,101.69,30.5,18.0,53.19,Swiggy
8,0,0,0,clear,normal,0,0,5.7,17,Swiggy,104.41,28.5,25.5,50.41,Zomato
13,1,0,0,fog,normal,1,0,2.5,10,Zomato,83.28,12.5,15.0,55.78,Zomato
23,5,1,0,rain,normal,0,0,6.0,19,Swiggy,155.67,30.0,28.5,97.17,Swiggy
22,6,1,0,fog,normal,0,1,4.9,39,Swiggy,103.99,24.5,58.5,20.99,Swiggy
22,4,0,0,clear,low,0,1,12.5,24,Blinkit,165.03,62.5,36.0,66.53,Blinkit
21,5,1,0,clear,busy,0,1,1.2,14,Zomato,77.71,6.0,21.0,50.71,Swiggy
17,0,0,0,rain,busy,0,0,1.4,30,Zomato,97.18,7.0,45.0,45.18,Blinkit
